iso3c,year,EducationSpending,GDPpc,income
TCA,2019,2.50508999824524,27033.3815599111,High income
TCA,2020,2.92456269264221,19509.7118073826,High income
TCA,2010,,,High income
TCA,2018,2.7437698841095,26182.5857970282,High income
TCA,2013,2.93595004081726,20801.6819488085,High income
TCA,2014,2.94255042076111,22273.0244006214,High income
TCA,2011,3.36029505729675,22996.4306694299,High income
TCA,2012,2.6955897808075,20573.4459507307,High income
TCA,2017,2.78401732444763,25207.8316863304,High income
TCA,2015,3.09325003623962,23730.1589534185,High income
TCA,2016,2.97956204414368,25190.0642502523,High income
TUV,2019,,5036.65567327724,Upper middle income
TUV,2020,,4834.39447585781,Upper middle income
TUV,2010,,2976.19161967797,Upper middle income
TUV,2011,,3199.67367125865,Upper middle income
TUV,2012,,3144.9117773766,Upper middle income
TUV,2013,,3319.53362106334,Upper middle income
TUV,2014,,3387.50037601232,Upper middle income
TUV,2015,,3785.42992583894,Upper middle income
TUV,2016,,4049.09249928773,Upper middle income
TUV,2017,,4236.39950273788,Upper middle income
TUV,2018,,4383.45025866741,Upper middle income
UGA,2010,1.72739994525909,2094.43358222058,Low income
UGA,2012,1.79746997356415,2030.65095782,Low income
UGA,2013,1.87114000320435,2038.31298833461,Low income
UGA,2011,2.29890990257263,2271.72782379333,Low income
UGA,2014,1.91472005844116,2121.45438054997,Low income
UGA,2015,2.32152009010315,2171.23714577172,Low income
UGA,2016,2.13789010047913,2141.1243293787,Low income
UGA,2017,2.25363993644714,2128.39686872771,Low income
UGA,2018,2.13052010536194,2239.48167616208,Low income
UGA,2019,2.30828070640564,2345.44066974045,Low income
UGA,2020,2.57222175598145,2365.98841089975,Low income
UKR,2014,5.87493991851807,10743.5859375,Lower middle income
UKR,2012,6.44269990921021,9705.3583984375,Lower middle income
UKR,2013,6.41989994049072,11111.0517578125,Lower middle income
UKR,2016,5.00977993011475,11148.1962890625,Lower middle income
UKR,2010,,8559.9296875,Lower middle income
UKR,2011,5.93770980834961,9246.76953125,Lower middle income
UKR,2015,5.7425684928894,10164.3271484375,Lower middle income
UKR,2020,5.38231992721558,13102.7958984375,Lower middle income
UKR,2017,5.41707992553711,11860.560546875,Lower middle income
UKR,2018,5.3199200630188,12633.513671875,Lower middle income
UKR,2019,5.44129991531372,13348.0283203125,Lower middle income
ARE,2016,,68853.8197724917,High income
ARE,2010,,67759.8292636078,High income
ARE,2017,,71182.3707145056,High income
ARE,2014,,78859.0891166617,High income
ARE,2015,,69705.704856878,High income
ARE,2018,,73270.6715789192,High income
ARE,2011,,72666.7454527676,High income
ARE,2012,,74853.5750972265,High income
ARE,2013,,75877.9979631878,High income
ARE,2019,3.86020994186401,74826.5184162299,High income
ARE,2020,3.98417997360229,71458.6385200044,High income
GBR,2018,5.19807004928589,47090.4848967293,High income
GBR,2020,5.49770021438599,48005.879606196,High income
GBR,2016,5.41511011123657,44082.1164678494,High income
GBR,2017,5.43125009536743,46048.2000506645,High income
GBR,2019,5.24871015548706,49911.1566522003,High income
GBR,2010,5.68736982345581,36487.6718531875,High income
GBR,2011,5.5589599609375,37224.3787645256,High income
GBR,2012,5.6279091835022,38343.0869033484,High income
GBR,2013,5.52683019638062,39954.2191450769,High income
GBR,2014,5.59841012954712,41278.1275079919,High income
GBR,2015,5.55358982086182,42496.8542909218,High income
USA,2019,4.98727989196777,65120.3946628653,High income
USA,2020,5.43544006347656,63528.6343027508,High income
USA,2012,6.25388622283936,51784.4185738837,High income
USA,2013,6.22925806045532,53291.1276891406,High income
USA,2010,6.6945538520813,48650.6431283336,High income
USA,2011,6.49768352508545,50065.9665041742,High income
USA,2016,4.80666017532349,57866.7449341091,High income
USA,2017,5.12287998199463,59907.7542608847,High income
USA,2014,6.12920570373535,55123.8497869046,High income
USA,2015,4.94678020477295,56762.7294515989,High income
USA,2018,4.92889022827148,62823.3094381973,High income
URY,2012,4.09353351593018,19290.2934464574,High income
URY,2013,4.23892021179199,20445.556210773,High income
URY,2010,,17688.3779412736,High income
URY,2011,4.14937019348145,18937.2042041832,High income
URY,2015,4.20636987686157,21948.7663951215,High income
URY,2016,4.36420011520386,22618.6917760103,High income
URY,2017,4.41787004470825,23384.7401885795,High income
URY,2014,4.26735019683838,21645.1189525059,High income
URY,2019,4.64130020141602,24551.7461680548,High income
URY,2020,4.54306983947754,23309.7865230202,High income
URY,2018,4.61359977722168,23950.3933285084,High income
UZB,2016,5.41523742675781,6796.90489209483,Lower middle income
UZB,2014,5.71323013305664,6494.85994090061,Lower middle income
UZB,2015,5.49453353881836,6680.18470067687,Lower middle income
UZB,2010,,5469.98073688253,Lower middle income
UZB,2011,5.81876087188721,5844.80756223251,Lower middle income
UZB,2012,6.02691507339478,6061.94715388358,Lower middle income
UZB,2013,5.74190998077393,6302.64724360333,Lower middle income
UZB,2019,6.29534673690796,7717.74411671158,Lower middle income
UZB,2020,4.94803667068481,7822.66195805577,Lower middle income
UZB,2017,5.0333194732666,6840.70985995243,Lower middle income
UZB,2018,4.83589315414429,7289.32950041393,Lower middle income
VUT,2017,4.5334300994873,3031.24317194292,Lower middle income
VUT,2018,,3118.30129579883,Lower middle income
VUT,2010,,2652.84196980235,Lower middle income
VUT,2011,,2728.06577367478,Lower middle income
VUT,2012,,2741.50251852408,Lower middle income
VUT,2013,,2736.27678485979,Lower middle income
VUT,2014,5.18195009231567,2806.79135861879,Lower middle income
VUT,2015,5.60338020324707,2778.24981673325,Lower middle income
VUT,2016,,2867.3401226038,Lower middle income
VUT,2019,1.77407002449036,3200.62345500824,Lower middle income
VUT,2020,2.17358994483948,3008.55163663632,Lower middle income
VIR,2010,,,High income
VIR,2011,,,High income
VIR,2012,,,High income
VIR,2013,,,High income
VIR,2014,,,High income
VIR,2015,,,High income
VIR,2016,,,High income
VIR,2017,,,High income
VIR,2018,,,High income
VIR,2019,,,High income
VIR,2020,,,High income
PSE,2010,6.19167995452881,4120.27108838546,Lower middle income
PSE,2011,5.33527994155884,4494.7313227255,Lower middle income
PSE,2012,4.74210977554321,5255.82560942147,Lower middle income
PSE,2013,4.89467000961304,5371.68710020242,Lower middle income
PSE,2014,,5510.13293040455,Lower middle income
PSE,2015,4.66321992874146,5954.40078363208,Lower middle income
PSE,2016,4.98296022415161,6305.39180301552,Lower middle income
PSE,2017,4.72153997421265,6401.74089135074,Lower middle income
PSE,2018,,6470.10353970142,Lower middle income
PSE,2019,,6510.32543569655,Lower middle income
PSE,2020,,5705.15502055161,Lower middle income
YEM,2010,4.3922233581543,3895.22361050089,Low income
YEM,2011,5.04202699661255,3370.91518529756,Low income
YEM,2012,5.46478986740112,3258.19267770991,Low income
YEM,2013,,3437.42953620876,Low income
YEM,2014,,,Low income
YEM,2015,,,Low income
YEM,2016,,,Low income
YEM,2017,,,Low income
YEM,2018,,,Low income
YEM,2019,,,Low income
YEM,2020,,,Low income
ZMB,2010,3.41600441932678,3136.3227975569,Low income
ZMB,2011,3.35772275924683,3267.40827777266,Low income
ZMB,2012,3.69500231742859,3357.73837143394,Low income
ZMB,2013,3.71820712089539,3506.39496177439,Low income
ZMB,2014,,3463.42004527111,Low income
ZMB,2015,4.62433004379272,3352.52488464741,Low income
ZMB,2016,3.74792003631592,3322.57891790844,Low income
ZMB,2017,3.72964000701904,3395.47968550242,Low income
ZMB,2018,4.73974990844727,3508.31075600927,Low income
ZMB,2019,4.41824007034302,3515.38464373048,Low income
ZMB,2020,3.94964814186096,3361.97886896325,Low income
ZWE,2010,1.54405999183655,1804.03724752192,Lower middle income
ZWE,2011,5.0778284072876,2080.61151065446,Lower middle income
ZWE,2012,6.07020998001099,2349.02820700045,Lower middle income
ZWE,2013,5.99597978591919,2522.03812492021,Lower middle income
ZWE,2014,6.13835000991821,2561.72879486353,Lower middle income
ZWE,2015,,2615.09029925408,Lower middle income
ZWE,2016,,2724.45274642037,Lower middle income
ZWE,2017,5.81877994537354,2331.78083283086,Lower middle income
ZWE,2018,2.05048990249634,2457.3098590523,Lower middle income
ZWE,2019,,2296.84542884799,Lower middle income
ZWE,2020,,2101.80459702435,Lower middle income
